wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
ia,ia,ia,ia,ina,ina,ina,I,C,Interlingua (IALA),iso_registry_crosswalk,high,,interlingua,Interlingua,https://ia.wikipedia.org,https://ia.wikipedia.org/w/api.php,ia.wikipedia,iawiki,Wikipedia,active,True,False,30477,46657,693994,59997,38,6,4,236469,11394646,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:31.290212+00:00,2026-07-20T09:25:31.290212+00:00,
ne,ne,ne,ne,nep,nep,nep,M,L,Nepali (macrolanguage),iso_registry_crosswalk,high,,नेपाली,Nepali,https://ne.wikipedia.org,https://ne.wikipedia.org/w/api.php,ne.wikipedia,newiki,विकिपिडिया,active,True,False,29934,114617,1359230,78799,143,5,1486,564910,9183828,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:36.441937+00:00,2026-07-20T09:27:36.441937+00:00,
avk,avk,avk,,,,avk,I,C,Kotava,direct_iso_639_3,high,,Kotava,Kotava,https://avk.wikipedia.org,https://avk.wikipedia.org/w/api.php,avk.wikipedia,avkwiki,Wikipedia,active,True,False,29905,36369,147700,8602,24,5,0,,3820362,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:39.838948+00:00,2026-07-20T09:22:39.838948+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/avk.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/avk.wikipedia/all-access/user/daily/2026062000/2026071900
crh,crh,crh,,crh,crh,crh,I,L,Crimean Tatar,direct_iso_639_3,high,,qırımtatarca,Crimean Tatar,https://crh.wikipedia.org,https://crh.wikipedia.org/w/api.php,crh.wikipedia,crhwiki,Vikipediya,active,True,False,29717,58419,244152,81999,48,2,0,213290,3069475,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:33.801747+00:00,2026-07-20T09:23:33.801747+00:00,
mn,mn,mn,mn,mon,mon,mon,M,L,Mongolian,iso_registry_crosswalk,high,,монгол,Mongolian,https://mn.wikipedia.org,https://mn.wikipedia.org/w/api.php,mn.wikipedia,mnwiki,Википедиа,active,True,False,27831,115207,860940,104826,256,4,1405,1070407,16984887,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:24.298704+00:00,2026-07-20T09:27:24.298704+00:00,
bar,bar,bar,,,,bar,I,L,Bavarian,direct_iso_639_3,high,,Boarisch,Bavarian,https://bar.wikipedia.org,https://bar.wikipedia.org/w/api.php,bar.wikipedia,barwiki,Wikipedia,active,True,False,27232,110861,852841,80910,67,2,1153,,7148666,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:51.582822+00:00,2026-07-20T09:22:51.582822+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bar.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bar.wikipedia/all-access/user/daily/2026062000/2026071900
scn,scn,scn,,scn,scn,scn,I,L,Sicilian,direct_iso_639_3,high,,sicilianu,Sicilian,https://scn.wikipedia.org,https://scn.wikipedia.org/w/api.php,scn.wikipedia,scnwiki,Wikipedia,active,True,False,26311,55834,779198,51109,46,4,954,198531,6600983,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:08.893007+00:00,2026-07-20T09:29:08.893007+00:00,
si,si,si,si,sin,sin,sin,I,L,Sinhala,iso_registry_crosswalk,high,,සිංහල,Sinhala,https://si.wikipedia.org,https://si.wikipedia.org/w/api.php,si.wikipedia,siwiki,විකිපීඩියා,active,True,False,25604,176131,795256,79008,144,3,2988,1054111,15611346,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:15.110998+00:00,2026-07-20T09:29:15.110998+00:00,
bpy,bpy,bpy,,,,bpy,I,L,Bishnupriya,direct_iso_639_3,high,,বিষ্ণুপ্রিয়া মণিপুরী,Bishnupriya,https://bpy.wikipedia.org,https://bpy.wikipedia.org/w/api.php,bpy.wikipedia,bpywiki,উইকিপিডিয়া,active,True,False,25096,63426,895656,28266,26,2,35,170708,2752267,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:08.820707+00:00,2026-07-20T09:23:08.820707+00:00,
as,as,as,as,asm,asm,asm,I,L,Assamese,iso_registry_crosswalk,high,,অসমীয়া,Assamese,https://as.wikipedia.org,https://as.wikipedia.org/w/api.php,as.wikipedia,aswiki,অসমীয়া ৱিকিপিডিয়া,active,True,False,24699,125964,618054,50262,146,6,2429,719468,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:30.230727+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/as.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/as.wikipedia/all-access/user/daily/2025072000/2026071900
skr,skr,skr,,,,skr,I,L,Saraiki,direct_iso_639_3,high,,سرائیکی,Saraiki,https://skr.wikipedia.org,https://skr.wikipedia.org/w/api.php,skr.wikipedia,skrwiki,وکیپیڈیا,active,True,False,24645,33318,71723,4436,19,2,0,106585,1200746,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:24.049010+00:00,2026-07-20T09:29:24.049010+00:00,
qu,qu,qu,qu,que,que,que,M,L,Quechua,iso_registry_crosswalk,high,,Runa Simi,Quechua,https://qu.wikipedia.org,https://qu.wikipedia.org/w/api.php,qu.wikipedia,quwiki,Wikipedia,active,True,False,24545,58762,688410,34783,35,1,0,224147,3880685,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:28:36.421154+00:00,2026-07-20T09:28:36.421154+00:00,
nv,nv,nv,nv,nav,nav,nav,I,L,Navajo,iso_registry_crosswalk,high,,Diné bizaad,Navajo,https://nv.wikipedia.org,https://nv.wikipedia.org/w/api.php,nv.wikipedia,nvwiki,Wikipedia,active,True,False,22667,36574,308921,21054,19,2,736,102500,1604678,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:44.747994+00:00,2026-07-20T09:27:44.747994+00:00,
xmf,xmf,xmf,,,,xmf,I,L,Mingrelian,direct_iso_639_3,high,,მარგალური,Mingrelian,https://xmf.wikipedia.org,https://xmf.wikipedia.org/w/api.php,xmf.wikipedia,xmfwiki,ვიკიპედია,active,True,False,22405,42538,251102,23159,28,3,0,149480,2641343,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:30.411005+00:00,2026-07-20T09:31:30.411005+00:00,
bcl,bcl,bcl,,,,bcl,I,L,Central Bikol,direct_iso_639_3,high,,Bikol Central,Central Bikol,https://bcl.wikipedia.org,https://bcl.wikipedia.org/w/api.php,bcl.wikipedia,bclwiki,Wikipedia,active,True,False,22351,51634,306870,31899,74,4,798,333046,6297706,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:59.924703+00:00,2026-07-20T09:22:59.924703+00:00,
sd,sd,sd,sd,snd,snd,snd,I,L,Sindhi,iso_registry_crosswalk,high,,سنڌي,Sindhi,https://sd.wikipedia.org,https://sd.wikipedia.org/w/api.php,sd.wikipedia,sdwiki,وڪيپيڊيا,active,True,False,22027,84119,395962,22260,43,4,159,240576,3248582,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:10.309394+00:00,2026-07-20T09:29:10.309394+00:00,
os,os,os,os,oss,oss,oss,I,L,Iron Ossetic,iso_registry_crosswalk,high,,ирон,Ossetic,https://os.wikipedia.org,https://os.wikipedia.org/w/api.php,os.wikipedia,oswiki,Википеди,active,True,False,21756,77718,593811,28243,24,3,149,630599,3381068,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:56.146413+00:00,2026-07-20T09:27:56.146413+00:00,
ps,ps,ps,ps,pus,pus,pus,M,L,Pushto,iso_registry_crosswalk,high,,پښتو,Pashto,https://ps.wikipedia.org,https://ps.wikipedia.org/w/api.php,ps.wikipedia,pswiki,ويکيپېډيا,active,True,False,21325,77152,364726,39484,57,3,1819,267505,3270612,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:28:27.399065+00:00,2026-07-20T09:28:27.399065+00:00,
frr,frr,frr,,frr,frr,frr,I,L,Northern Frisian,direct_iso_639_3,high,,Nordfriisk,Northern Frisian,https://frr.wikipedia.org,https://frr.wikipedia.org/w/api.php,frr.wikipedia,frrwiki,Wikipedia,active,True,False,21281,53039,281879,24588,26,4,1486,220104,5764456,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:47.800283+00:00,2026-07-20T09:24:47.800283+00:00,
or,or,or,or,ori,ori,ori,M,L,Oriya (macrolanguage),iso_registry_crosswalk,high,,ଓଡ଼ିଆ,Odia,https://or.wikipedia.org,https://or.wikipedia.org/w/api.php,or.wikipedia,orwiki,ଉଇକିପିଡ଼ିଆ,active,True,False,20964,87800,588229,41959,65,4,170,,5463942,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:48.408636+00:00,2026-07-20T09:27:48.408636+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/or.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/or.wikipedia/all-access/user/daily/2026062000/2026071900
ff,ff,ff,ff,ful,ful,ful,M,L,Fulah,iso_registry_crosswalk,high,,Fulfulde,Fula,https://ff.wikipedia.org,https://ff.wikipedia.org/w/api.php,ff.wikipedia,ffwiki,Wikipedia,active,True,False,20612,36757,171009,13943,41,3,0,1192699,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:28.972368+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ff.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ff.wikipedia/all-access/user/daily/2025072000/2026071900
shn,shn,shn,,shn,shn,shn,I,L,Shan,direct_iso_639_3,high,,တႆး,Shan,https://shn.wikipedia.org,https://shn.wikipedia.org/w/api.php,shn.wikipedia,shnwiki,ဝီႇၶီႇၽီးတီးယႃး,active,True,False,19933,41129,134329,6621,32,2,79,132432,2110474,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:14.467424+00:00,2026-07-20T09:29:14.467424+00:00,
tum,tum,tum,,tum,tum,tum,I,L,Tumbuka,direct_iso_639_3,high,,chiTumbuka,Tumbuka,https://tum.wikipedia.org,https://tum.wikipedia.org/w/api.php,tum.wikipedia,tumwiki,Wikipedia,active,True,False,19252,40033,109014,11729,23,2,138,1463805,22732737,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:30:47.539558+00:00,2026-07-20T09:30:47.539558+00:00,
ary,ary,ary,,,,ary,I,L,Moroccan Arabic,direct_iso_639_3,high,,الدارجة,Moroccan Arabic,https://ary.wikipedia.org,https://ary.wikipedia.org/w/api.php,ary.wikipedia,arywiki,ويكيپيديا,active,True,False,19199,106877,571464,20896,43,3,346,468873,3934790,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:28.922780+00:00,2026-07-20T09:22:28.922780+00:00,
sah,sah,sah,,sah,sah,sah,I,L,Yakut,direct_iso_639_3,high,,саха тыла,Yakut,https://sah.wikipedia.org,https://sah.wikipedia.org/w/api.php,sah.wikipedia,sahwiki,Бикипиэдьийэ,active,True,False,18213,55314,428601,29165,38,4,1765,288723,3198185,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:06.610579+00:00,2026-07-20T09:29:06.610579+00:00,
sgs,sgs,sgs,,,,sgs,I,L,Samogitian,direct_iso_639_3,high,,žemaitėška,Samogitian,https://bat-smg.wikipedia.org,https://bat-smg.wikipedia.org/w/api.php,bat-smg.wikipedia,bat_smgwiki,Wikipedia,active,True,False,17275,30079,362805,29097,23,3,109,130486,2156759,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:12.386180+00:00,2026-07-20T09:29:12.386180+00:00,
cdo,cdo,cdo,,,,cdo,I,L,Min Dong Chinese,direct_iso_639_3,high,,閩東語 / Mìng-dĕ̤ng-ngṳ̄,Mindong,https://cdo.wikipedia.org,https://cdo.wikipedia.org/w/api.php,cdo.wikipedia,cdowiki,Wikipedia,active,True,False,16742,33647,105202,25241,18,3,0,826449,3938893,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:21.245283+00:00,2026-07-20T09:23:21.245283+00:00,
gd,gd,gd,gd,gla,gla,gla,I,L,Scottish Gaelic,iso_registry_crosswalk,high,,Gàidhlig,Scottish Gaelic,https://gd.wikipedia.org,https://gd.wikipedia.org/w/api.php,gd.wikipedia,gdwiki,Uicipeid,active,True,False,16057,32896,582185,32479,29,5,290,246929,4093796,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:59.344767+00:00,2026-07-20T09:24:59.344767+00:00,
bug,bug,bug,,bug,bug,bug,I,L,Buginese,direct_iso_639_3,high,,Basa Ugi,Buginese,https://bug.wikipedia.org,https://bug.wikipedia.org/w/api.php,bug.wikipedia,bugwiki,Wikipedia,active,True,False,15959,20526,210573,15387,28,1,0,87575,3467280,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:11.574337+00:00,2026-07-20T09:23:11.574337+00:00,
yi,yi,yi,yi,yid,yid,yid,M,L,Yiddish,iso_registry_crosswalk,high,,ייִדיש,Yiddish,https://yi.wikipedia.org,https://yi.wikipedia.org/w/api.php,yi.wikipedia,yiwiki,װיקיפּעדיע,active,True,False,15757,44598,599850,61469,51,3,984,538717,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:31.123038+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/yi.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/yi.wikipedia/all-access/user/daily/2025072000/2026071900
am,am,am,am,amh,amh,amh,I,L,Amharic,iso_registry_crosswalk,high,,አማርኛ,Amharic,https://am.wikipedia.org,https://am.wikipedia.org/w/api.php,am.wikipedia,amwiki,ውክፔዲያ,active,True,False,15700,46752,393547,56849,62,1,1357,334414,5205246,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:23.139430+00:00,2026-07-20T09:22:23.139430+00:00,
sat,sat,sat,,sat,sat,sat,I,L,Santali,direct_iso_639_3,high,,ᱥᱟᱱᱛᱟᱲᱤ,Santali,https://sat.wikipedia.org,https://sat.wikipedia.org/w/api.php,sat.wikipedia,satwiki,ᱣᱤᱠᱤᱯᱤᱰᱤᱭᱟ,active,True,False,15594,33558,191447,11203,56,2,0,208432,2433923,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:07.261157+00:00,2026-07-20T09:29:07.261157+00:00,
ilo,ilo,ilo,,ilo,ilo,ilo,I,L,Iloko,direct_iso_639_3,high,,Ilokano,Iloko,https://ilo.wikipedia.org,https://ilo.wikipedia.org/w/api.php,ilo.wikipedia,ilowiki,Wikipedia,active,True,False,15527,70742,405744,20158,37,2,0,164843,3362964,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:36.310789+00:00,2026-07-20T09:25:36.310789+00:00,
kaa,kaa,kaa,,kaa,kaa,kaa,I,L,Kara-Kalpak,direct_iso_639_3,high,,Qaraqalpaqsha,Kara-Kalpak,https://kaa.wikipedia.org,https://kaa.wikipedia.org/w/api.php,kaa.wikipedia,kaawiki,Wikipedia,active,True,False,15454,43722,264913,16243,31,4,90,179738,3079807,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:58.604196+00:00,2026-07-20T09:25:58.604196+00:00,
li,li,li,li,lim,lim,lim,I,L,Limburgan,iso_registry_crosswalk,high,,Limburgs,Limburgish,https://li.wikipedia.org,https://li.wikipedia.org/w/api.php,li.wikipedia,liwiki,Wikipedia,active,True,False,15213,68823,485419,33724,33,7,622,200579,4863775,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:34.551432+00:00,2026-07-20T09:26:34.551432+00:00,
gor,gor,gor,,gor,gor,gor,I,L,Gorontalo,direct_iso_639_3,high,,Bahasa Hulontalo,Gorontalo,https://gor.wikipedia.org,https://gor.wikipedia.org/w/api.php,gor.wikipedia,gorwiki,Wikipedia,active,True,False,15107,25049,67522,8675,21,3,0,171925,2300181,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:16.772026+00:00,2026-07-20T09:25:16.772026+00:00,
nap,nap,nap,,nap,nap,nap,I,L,Neapolitan,direct_iso_639_3,high,,Napulitano,Neapolitan,https://nap.wikipedia.org,https://nap.wikipedia.org/w/api.php,nap.wikipedia,napwiki,Wikipedia,active,True,False,14966,24243,671954,34858,43,3,288,117344,5064650,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:27:34.368425+00:00,2026-07-20T09:27:34.368425+00:00,
dag,dag,dag,,,,dag,I,L,Dagbani,direct_iso_639_3,high,,dagbanli,Dagbani,https://dag.wikipedia.org,https://dag.wikipedia.org/w/api.php,dag.wikipedia,dagwiki,Dagbani Wikipedia,active,True,False,14474,25258,143889,8418,50,1,0,,5692172,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:38.957037+00:00,2026-07-20T09:23:38.957037+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/dag.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/dag.wikipedia/all-access/user/daily/2026062000/2026071900
mai,mai,mai,,mai,mai,mai,I,L,Maithili,direct_iso_639_3,high,,मैथिली,Maithili,https://mai.wikipedia.org,https://mai.wikipedia.org/w/api.php,mai.wikipedia,maiwiki,विकिपिडिया,active,True,False,14354,46082,275002,17347,37,4,126,,2637711,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:49.829290+00:00,2026-07-20T09:26:49.829290+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mai.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/mai.wikipedia/all-access/user/daily/2026062000/2026071900
hsb,hsb,hsb,,hsb,hsb,hsb,I,L,Upper Sorbian,direct_iso_639_3,high,,hornjoserbsce,Upper Sorbian,https://hsb.wikipedia.org,https://hsb.wikipedia.org/w/api.php,hsb.wikipedia,hsbwiki,Wikipedija,active,True,False,14269,36517,390395,28418,24,4,126,140935,3082136,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:27.798233+00:00,2026-07-20T09:25:27.798233+00:00,
fo,fo,fo,fo,fao,fao,fao,I,L,Faroese,iso_registry_crosswalk,high,,føroyskt,Faroese,https://fo.wikipedia.org,https://fo.wikipedia.org/w/api.php,fo.wikipedia,fowiki,Wikipedia,active,True,False,14219,41088,388114,34977,44,3,0,673015,4628602,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:38.040287+00:00,2026-07-20T09:24:38.040287+00:00,
eml,egl,egl,,,,egl,I,L,Emilian,direct_iso_639_3,high,,emiliàn e rumagnòl,Emiliano-Romagnolo,https://eml.wikipedia.org,https://eml.wikipedia.org/w/api.php,eml.wikipedia,emlwiki,Wikipedia,active,True,False,14186,37669,172927,31601,26,3,2952,203599,2347186,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:24:08.458397+00:00,2026-07-20T09:24:08.458397+00:00,
lzh,lzh,lzh,,,,lzh,I,H,Literary Chinese,direct_iso_639_3,high,,文言,Literary Chinese,https://zh-classical.wikipedia.org,https://zh-classical.wikipedia.org/w/api.php,zh-classical.wikipedia,zh_classicalwiki,維基大典,active,True,False,14108,122677,443147,119209,66,6,0,911194,,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:40.858854+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zh-classical.wikipedia/all-access/user/daily/2025072000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zh-classical.wikipedia/all-access/user/daily/2025072000/2026071900
hyw,hyw,hyw,,,,hyw,I,L,Western Armenian,direct_iso_639_3,high,,Արեւմտահայերէն,Western Armenian,https://hyw.wikipedia.org,https://hyw.wikipedia.org/w/api.php,hyw.wikipedia,hywwiki,Ուիքիփետիա,active,True,False,13993,30502,241689,14635,37,5,0,123142,1887180,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:30.557479+00:00,2026-07-20T09:25:30.557479+00:00,
map-bms,jv-x-bms,jv,jv,jav,jav,jav,I,L,Javanese,variety_mapping,high,Banyumasan is generally classified within Javanese; review before treating as one-to-one.,Basa Banyumasan,Banyumasan,https://map-bms.wikipedia.org,https://map-bms.wikipedia.org/w/api.php,map-bms.wikipedia,map_bmswiki,Wikipedia,active,True,False,13975,30426,222229,20068,23,1,452,163553,2269081,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:57.550208+00:00,2026-07-20T09:26:57.550208+00:00,
ie,ie,ie,ie,ile,ile,ile,I,C,Interlingue,iso_registry_crosswalk,high,,Interlingue,Interlingue,https://ie.wikipedia.org,https://ie.wikipedia.org/w/api.php,ie.wikipedia,iewiki,Wikipedia,active,True,False,13714,18012,168339,24608,29,1,0,1964946,6748395,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:33.498495+00:00,2026-07-20T09:25:33.498495+00:00,
ace,ace,ace,,ace,ace,ace,I,L,Achinese,direct_iso_639_3,high,,Acèh,Acehnese,https://ace.wikipedia.org,https://ace.wikipedia.org/w/api.php,ace.wikipedia,acewiki,Wikipedia,active,True,False,13073,28314,158109,33436,38,3,0,622603,3104162,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:22:20.296999+00:00,2026-07-20T09:22:20.296999+00:00,
wa,wa,wa,wa,wln,wln,wln,I,L,Walloon,iso_registry_crosswalk,high,,walon,Walloon,https://wa.wikipedia.org,https://wa.wikipedia.org/w/api.php,wa.wikipedia,wawiki,Wikipedia,active,True,False,12989,31053,425257,28802,33,4,770,216736,3372247,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:19.178167+00:00,2026-07-20T09:31:19.178167+00:00,
sa,sa,sa,sa,san,san,san,M,H,Sanskrit,iso_registry_crosswalk,high,,संस्कृतम्,Sanskrit,https://sa.wikipedia.org,https://sa.wikipedia.org/w/api.php,sa.wikipedia,sawiki,विकिपीडिया,active,True,False,12518,82613,499250,46071,44,3,445,162265,2787949,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:05.815794+00:00,2026-07-20T09:29:05.815794+00:00,
zu,zu,zu,zu,zul,zul,zul,I,L,Zulu,iso_registry_crosswalk,high,,isiZulu,Zulu,https://zu.wikipedia.org,https://zu.wikipedia.org/w/api.php,zu.wikipedia,zuwiki,Wikipedia,active,True,False,12425,27540,126155,26490,50,2,0,,4754034,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:49.970175+00:00,2026-07-20T09:31:49.970175+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2026062000/2026071900: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2026062000/2026071900
hif,hif,hif,,,,hif,I,L,Fiji Hindi,direct_iso_639_3,high,,Fiji Hindi,Fiji Hindi,https://hif.wikipedia.org,https://hif.wikipedia.org/w/api.php,hif.wikipedia,hifwiki,Wikipedia,active,True,False,12390,57283,336235,40450,70,3,187,595683,13786567,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:25:26.064596+00:00,2026-07-20T09:25:26.064596+00:00,
so,so,so,so,som,som,som,I,L,Somali,iso_registry_crosswalk,high,,Soomaaliga,Somali,https://so.wikipedia.org,https://so.wikipedia.org/w/api.php,so.wikipedia,sowiki,Wikipedia,active,True,False,12272,33573,302729,46108,145,1,0,2300273,11984196,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:27.604507+00:00,2026-07-20T09:29:27.604507+00:00,
zgh,zgh,zgh,,zgh,zgh,zgh,I,L,Standard Moroccan Tamazight,direct_iso_639_3,high,,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,Standard Moroccan Tamazight,https://zgh.wikipedia.org,https://zgh.wikipedia.org/w/api.php,zgh.wikipedia,zghwiki,ⵡⵉⴽⵉⴱⵉⴷⵢⴰ,active,True,False,12241,52279,177411,47646,45,4,0,1871134,4720224,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:31:48.590033+00:00,2026-07-20T09:31:48.590033+00:00,
bjn,bjn,bjn,,,,bjn,I,L,Banjar,direct_iso_639_3,high,,Banjar,Banjar,https://bjn.wikipedia.org,https://bjn.wikipedia.org/w/api.php,bjn.wikipedia,bjnwiki,Wikipidia,active,True,False,12208,36742,112472,17575,85,2,2,165806,2234746,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:23:05.447253+00:00,2026-07-20T09:23:05.447253+00:00,
km,km,km,km,khm,khm,khm,I,L,Khmer,iso_registry_crosswalk,high,,ភាសាខ្មែរ,Khmer,https://km.wikipedia.org,https://km.wikipedia.org/w/api.php,km.wikipedia,kmwiki,វិគីភីឌា,active,True,False,12153,37350,337032,51397,118,2,808,658952,10244432,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:26:06.730737+00:00,2026-07-20T09:26:06.730737+00:00,
sn,sn,sn,sn,sna,sna,sna,I,L,Shona,iso_registry_crosswalk,high,,chiShona,Shona,https://sn.wikipedia.org,https://sn.wikipedia.org/w/api.php,sn.wikipedia,snwiki,Wikipedia,active,True,False,11716,20759,113998,20990,19,1,0,479200,4227981,2026-06-20,2026-07-19,2025-07-20,2026-07-19,,,2026-07-20T09:29:26.868727+00:00,2026-07-20T09:29:26.868727+00:00,
