wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
zu,zu,zu,zu,zul,zul,zul,I,L,Zulu,iso_registry_crosswalk,high,,isiZulu,Zulu,https://zu.wikipedia.org,https://zu.wikipedia.org/w/api.php,zu.wikipedia,zuwiki,Wikipedia,active,True,False,12421,27529,126103,26481,52,2,0,,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:10.176446+00:00,,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2026061800/2026071700 | pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/zu.wikipedia/all-access/user/daily/2025071800/2026071700
hif,hif,hif,,,,hif,I,L,Fiji Hindi,direct_iso_639_3,high,,Fiji Hindi,Fiji Hindi,https://hif.wikipedia.org,https://hif.wikipedia.org/w/api.php,hif.wikipedia,hifwiki,Wikipedia,active,True,False,12387,57273,336171,40419,66,3,187,576285,13772122,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:23.761296+00:00,2026-07-18T08:02:23.761296+00:00,
so,so,so,so,som,som,som,I,L,Somali,iso_registry_crosswalk,high,,Soomaaliga,Somali,https://so.wikipedia.org,https://so.wikipedia.org/w/api.php,so.wikipedia,sowiki,Wikipedia,active,True,False,12268,33567,302628,46088,142,1,0,2394875,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:01.548646+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/so.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/so.wikipedia/all-access/user/daily/2025071800/2026071700
zgh,zgh,zgh,,zgh,zgh,zgh,I,L,Standard Moroccan Tamazight,direct_iso_639_3,high,,ⵜⴰⵎⴰⵣⵉⵖⵜ ⵜⴰⵏⴰⵡⴰⵢⵜ,Standard Moroccan Tamazight,https://zgh.wikipedia.org,https://zgh.wikipedia.org/w/api.php,zgh.wikipedia,zghwiki,ⵡⵉⴽⵉⴱⵉⴷⵢⴰ,active,True,False,12241,52275,177399,47338,45,4,0,1598015,4435556,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:08.767216+00:00,2026-07-18T08:10:08.767216+00:00,
bjn,bjn,bjn,,,,bjn,I,L,Banjar,direct_iso_639_3,high,,Banjar,Banjar,https://bjn.wikipedia.org,https://bjn.wikipedia.org/w/api.php,bjn.wikipedia,bjnwiki,Wikipidia,active,True,False,12200,36725,112426,17571,85,2,2,149708,2225308,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:22.585858+00:00,2026-07-18T07:59:22.585858+00:00,
km,km,km,km,khm,khm,khm,I,L,Khmer,iso_registry_crosswalk,high,,ភាសាខ្មែរ,Khmer,https://km.wikipedia.org,https://km.wikipedia.org/w/api.php,km.wikipedia,kmwiki,វិគីភីឌា,active,True,False,12153,37350,337002,51373,125,2,808,639998,10258470,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:06.948378+00:00,2026-07-18T08:04:06.948378+00:00,
sn,sn,sn,sn,sna,sna,sna,I,L,Shona,iso_registry_crosswalk,high,,chiShona,Shona,https://sn.wikipedia.org,https://sn.wikipedia.org/w/api.php,sn.wikipedia,snwiki,Wikipedia,active,True,False,11716,20759,113997,20984,18,1,0,479420,4224231,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:00.873013+00:00,2026-07-18T08:08:00.873013+00:00,
lij,lij,lij,,,,lij,I,L,Ligurian,direct_iso_639_3,high,,Ligure,Ligurian,https://lij.wikipedia.org,https://lij.wikipedia.org/w/api.php,lij.wikipedia,lijwiki,Wikipedia,active,True,False,11570,28522,271502,19992,27,7,38,157657,4035917,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:49.342527+00:00,2026-07-18T08:04:49.342527+00:00,
mhr,mhr,mhr,,,,mhr,I,L,Eastern Mari,direct_iso_639_3,high,,олык марий,Eastern Mari,https://mhr.wikipedia.org,https://mhr.wikipedia.org/w/api.php,mhr.wikipedia,mhrwiki,Википедий,active,True,False,11325,31756,203155,16694,20,1,0,120692,1747981,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:21.052111+00:00,2026-07-18T08:05:21.052111+00:00,
ks,ks,ks,ks,kas,kas,kas,I,L,Kashmiri,iso_registry_crosswalk,high,,کٲشُر,Kashmiri,https://ks.wikipedia.org,https://ks.wikipedia.org/w/api.php,ks.wikipedia,kswiki,وِکیٖپیٖڈیا,active,True,False,11161,26176,144764,14342,44,2,90,156492,2049951,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:10.980745+00:00,2026-07-18T08:04:10.980745+00:00,
shi,shi,shi,,,,shi,I,L,Tachelhit,direct_iso_639_3,high,,Taclḥit,Tachelhit,https://shi.wikipedia.org,https://shi.wikipedia.org/w/api.php,shi.wikipedia,shiwiki,Wikipedia,active,True,False,10893,14984,78698,41953,27,3,0,163167,1916957,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:47.675247+00:00,2026-07-18T08:07:47.675247+00:00,
mni,mni,mni,,mni,mni,mni,I,L,Manipuri,direct_iso_639_3,high,,ꯃꯤꯇꯩ ꯂꯣꯟ,Manipuri,https://mni.wikipedia.org,https://mni.wikipedia.org/w/api.php,mni.wikipedia,mniwiki,ꯋꯤꯀꯤꯄꯦꯗꯤꯌꯥ,active,True,False,10547,17877,62053,48426,27,3,0,442649,2949370,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:25.294992+00:00,2026-07-18T08:05:25.294992+00:00,
hak,hak,hak,,,,hak,I,L,Hakka Chinese,direct_iso_639_3,high,,客家語 / Hak-kâ-ngî,Hakka Chinese,https://hak.wikipedia.org,https://hak.wikipedia.org/w/api.php,hak.wikipedia,hakwiki,Wikipedia,active,True,False,10443,20055,134072,37011,21,1,0,1094809,11102490,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:20.979499+00:00,2026-07-18T08:02:20.979499+00:00,
mrj,mrj,mrj,,,,mrj,I,L,Western Mari,direct_iso_639_3,high,,кырык мары,Western Mari,https://mrj.wikipedia.org,https://mrj.wikipedia.org/w/api.php,mrj.wikipedia,mrjwiki,Википеди,active,True,False,10430,21620,108141,12376,19,1,0,64466,989589,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:27.909286+00:00,2026-07-18T08:05:27.909286+00:00,
rue,rue,rue,,,,rue,I,L,Rusyn,direct_iso_639_3,high,,русиньскый,Rusyn,https://rue.wikipedia.org,https://rue.wikipedia.org/w/api.php,rue.wikipedia,ruewiki,Вікіпедія,active,True,False,10276,23082,166832,36214,38,1,87,190582,2203301,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:38.294696+00:00,2026-07-18T08:07:38.294696+00:00,
pam,pam,pam,,pam,pam,pam,I,L,Pampanga,direct_iso_639_3,high,,Kapampangan,Pampanga,https://pam.wikipedia.org,https://pam.wikipedia.org/w/api.php,pam.wikipedia,pamwiki,Wikipedia,active,True,False,10221,23407,311896,24935,21,2,394,589580,6457286,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:25.440377+00:00,2026-07-18T08:06:25.440377+00:00,
tly,tly,tly,,,,tly,I,L,Talysh,direct_iso_639_3,high,,tolışi,Talysh,https://tly.wikipedia.org,https://tly.wikipedia.org/w/api.php,tly.wikipedia,tlywiki,Vikipedija,active,True,False,10158,14026,125158,51952,39,2,1,98990,1992088,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:39.390374+00:00,2026-07-18T08:08:39.390374+00:00,
rw,rw,rw,rw,kin,kin,kin,I,L,Kinyarwanda,iso_registry_crosswalk,high,,Ikinyarwanda,Kinyarwanda,https://rw.wikipedia.org,https://rw.wikipedia.org/w/api.php,rw.wikipedia,rwwiki,Wikipedia,active,True,False,9838,19250,133579,18444,73,1,0,907015,8370011,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:39.633603+00:00,2026-07-18T08:07:39.633603+00:00,
ug,ug,ug,ug,uig,uig,uig,I,L,Uighur,iso_registry_crosswalk,high,,ئۇيغۇرچە / Uyghurche,Uyghur,https://ug.wikipedia.org,https://ug.wikipedia.org/w/api.php,ug.wikipedia,ugwiki,Wikipedia,active,True,False,9723,17665,175400,25826,40,1,0,125352,1683901,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:24.480998+00:00,2026-07-18T08:09:24.480998+00:00,
roa-tara,nap-x-tara,nap,,nap,nap,nap,I,L,Neapolitan,variety_mapping,high,Tarantino is commonly treated as a Neapolitan variety; review for IDLI before treating as one-to-one.,tarandíne,Tarantino,https://roa-tara.wikipedia.org,https://roa-tara.wikipedia.org/w/api.php,roa-tara.wikipedia,roa_tarawiki,Wikipedia,active,True,False,9508,18700,151071,13412,18,3,147,105942,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:08.186230+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/roa-tara.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/roa-tara.wikipedia/all-access/user/daily/2025071800/2026071700
co,co,co,co,cos,cos,cos,I,L,Corsican,iso_registry_crosswalk,high,,corsu,Corsican,https://co.wikipedia.org,https://co.wikipedia.org/w/api.php,co.wikipedia,cowiki,Wikipedia,active,True,False,9244,18695,404003,27661,46,1,0,129801,2629099,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:04.494420+00:00,2026-07-18T08:00:04.494420+00:00,
bh,bh,bh,,,,,,,,unresolved,low,No ISO 639-3 mapping found for BCP 47 primary subtag 'bh'.,भोजपुरी,Bhojpuri,https://bh.wikipedia.org,https://bh.wikipedia.org/w/api.php,bh.wikipedia,bhwiki,विकिपीडिया,active,True,False,9126,81995,797338,40302,66,2,54,628820,5720257,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:21.301002+00:00,2026-07-18T07:59:21.301002+00:00,
nso,nso,nso,,nso,nso,nso,I,L,Pedi,direct_iso_639_3,high,,Sesotho sa Leboa,Northern Sotho,https://nso.wikipedia.org,https://nso.wikipedia.org/w/api.php,nso.wikipedia,nsowiki,Wikipedia,active,True,False,8946,11950,55202,8584,20,1,0,375731,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:03.907436+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/nso.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/nso.wikipedia/all-access/user/daily/2025071800/2026071700
vls,vls,vls,,,,vls,I,L,Vlaams,direct_iso_639_3,high,,West-Vlams,West Flemish,https://vls.wikipedia.org,https://vls.wikipedia.org/w/api.php,vls.wikipedia,vlswiki,Wikipedia,active,True,False,8357,23368,326666,31186,32,5,355,174111,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:30.120074+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/vls.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/vls.wikipedia/all-access/user/daily/2025071800/2026071700
nds-nl,nds-NL,nds,,nds,nds,nds,I,L,Low German,regional_variant,high,Dutch Low Saxon edition.,Nedersaksies,Low Saxon,https://nds-nl.wikipedia.org,https://nds-nl.wikipedia.org/w/api.php,nds-nl.wikipedia,nds_nlwiki,Wikipedia,active,True,False,8106,22030,332372,36130,33,6,561,229160,3438515,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:42.405537+00:00,2026-07-18T08:05:42.405537+00:00,
bo,bo,bo,bo,tib,bod,bod,I,L,Tibetan,iso_registry_crosswalk,high,,བོད་ཡིག,Tibetan,https://bo.wikipedia.org,https://bo.wikipedia.org/w/api.php,bo.wikipedia,bowiki,Wikipedia,active,True,False,8071,22727,161816,35512,29,2,0,,2933335,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:25.608237+00:00,2026-07-18T07:59:25.608237+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bo.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bo.wikipedia/all-access/user/daily/2026061800/2026071700
mi,mi,mi,mi,mao,mri,mri,I,L,Maori,iso_registry_crosswalk,high,,Māori,Māori,https://mi.wikipedia.org,https://mi.wikipedia.org/w/api.php,mi.wikipedia,miwiki,Wikipedia,active,True,False,8053,15582,168005,23047,24,2,0,287790,3619166,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:21.745175+00:00,2026-07-18T08:05:21.745175+00:00,
se,se,se,se,sme,sme,sme,I,L,Northern Sami,iso_registry_crosswalk,high,,davvisámegiella,Northern Sami,https://se.wikipedia.org,https://se.wikipedia.org/w/api.php,se.wikipedia,sewiki,Wikipedia,active,True,False,7907,21145,306034,33890,20,5,0,105883,2519017,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:44.817241+00:00,2026-07-18T08:07:44.817241+00:00,
mt,mt,mt,mt,mlt,mlt,mlt,I,L,Maltese,iso_registry_crosswalk,high,,Malti,Maltese,https://mt.wikipedia.org,https://mt.wikipedia.org/w/api.php,mt.wikipedia,mtwiki,Wikipedija,active,True,False,7886,23834,330344,28185,44,4,697,147361,2757155,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:29.261972+00:00,2026-07-18T08:05:29.261972+00:00,
myv,myv,myv,,myv,myv,myv,I,L,Erzya,direct_iso_639_3,high,,эрзянь,Erzya,https://myv.wikipedia.org,https://myv.wikipedia.org/w/api.php,myv.wikipedia,myvwiki,Википедиясь,active,True,False,7873,31959,154598,15143,16,2,0,101109,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:31.419012+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/myv.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/myv.wikipedia/all-access/user/daily/2025071800/2026071700
sc,sc,sc,sc,srd,srd,srd,M,L,Sardinian,iso_registry_crosswalk,high,,sardu,Sardinian,https://sc.wikipedia.org,https://sc.wikipedia.org/w/api.php,sc.wikipedia,scwiki,Wikipedia,active,True,False,7825,17777,189934,29592,29,3,157,229755,3839356,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:07:42.213796+00:00,2026-07-18T08:07:42.213796+00:00,
mdf,mdf,mdf,,mdf,mdf,mdf,I,L,Moksha,direct_iso_639_3,high,,мокшень,Moksha,https://mdf.wikipedia.org,https://mdf.wikipedia.org/w/api.php,mdf.wikipedia,mdfwiki,Википедиесь,active,True,False,7629,24047,103542,11890,23,1,0,97399,1341509,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:12.523158+00:00,2026-07-18T08:05:12.523158+00:00,
zea,zea,zea,,,,zea,I,L,Zeeuws,direct_iso_639_3,high,,Zeêuws,Zeelandic,https://zea.wikipedia.org,https://zea.wikipedia.org/w/api.php,zea.wikipedia,zeawiki,Wikipedia,active,True,False,7401,13987,181709,16046,40,3,1,172504,3266175,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:10:08.087403+00:00,2026-07-18T08:10:08.087403+00:00,
kw,kw,kw,kw,cor,cor,cor,I,L,Cornish,iso_registry_crosswalk,high,,kernowek,Cornish,https://kw.wikipedia.org,https://kw.wikipedia.org/w/api.php,kw.wikipedia,kwwiki,Wikipedia,active,True,False,7237,15124,227093,18772,26,3,6,1663687,8311169,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:21.388908+00:00,2026-07-18T08:04:21.388908+00:00,
tk,tk,tk,tk,tuk,tuk,tuk,I,L,Turkmen,iso_registry_crosswalk,high,,Türkmençe,Turkmen,https://tk.wikipedia.org,https://tk.wikipedia.org/w/api.php,tk.wikipedia,tkwiki,Wikipediýa,active,True,False,7207,17940,269338,33964,45,2,332,208467,4490027,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:38.020817+00:00,2026-07-18T08:08:38.020817+00:00,
kab,kab,kab,,kab,kab,kab,I,L,Kabyle,direct_iso_639_3,high,,Taqbaylit,Kabyle,https://kab.wikipedia.org,https://kab.wikipedia.org/w/api.php,kab.wikipedia,kabwiki,Wikipedia,active,True,False,7147,18192,116724,16742,22,1,0,245104,3295762,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:00.161457+00:00,2026-07-18T08:04:00.161457+00:00,
vep,vep,vep,,,,vep,I,L,Veps,direct_iso_639_3,high,,vepsän kel’,Veps,https://vep.wikipedia.org,https://vep.wikipedia.org/w/api.php,vep.wikipedia,vepwiki,Vikipedii,active,True,False,7112,39394,188870,18445,23,1,0,112909,2482143,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:28.839044+00:00,2026-07-18T08:09:28.839044+00:00,
gv,gv,gv,gv,glv,glv,glv,I,L,Manx,iso_registry_crosswalk,high,,Gaelg,Manx,https://gv.wikipedia.org,https://gv.wikipedia.org/w/api.php,gv.wikipedia,gvwiki,Wikipedia,active,True,False,7110,47143,384194,23484,31,3,122,643476,4677678,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:12.795937+00:00,2026-07-18T08:02:12.795937+00:00,
vro,vro,vro,,,,vro,I,L,Võro,direct_iso_639_3,high,,võro,Võro,https://fiu-vro.wikipedia.org,https://fiu-vro.wikipedia.org/w/api.php,fiu-vro.wikipedia,fiu_vrowiki,Wikipedia,active,True,False,6909,13129,184670,16671,17,4,50,89460,1772941,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:45.448359+00:00,2026-07-18T08:09:45.448359+00:00,
gan,gan,gan,,,,gan,I,L,Gan Chinese,direct_iso_639_3,high,,贛語,Gan,https://gan.wikipedia.org,https://gan.wikipedia.org/w/api.php,gan.wikipedia,ganwiki,維基百科,active,True,False,6816,34493,401836,92422,40,2,40,796200,4287214,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:48.742857+00:00,2026-07-18T08:01:48.742857+00:00,
smn,smn,smn,,smn,smn,smn,I,L,Inari Sami,direct_iso_639_3,high,,anarâškielâ,Inari Sami,https://smn.wikipedia.org,https://smn.wikipedia.org/w/api.php,smn.wikipedia,smnwiki,Wikipedia,active,True,False,6717,30249,157637,7277,21,4,0,107512,2456124,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:08:00.210998+00:00,2026-07-18T08:08:00.210998+00:00,
ab,ab,ab,ab,abk,abk,abk,I,L,Abkhazian,iso_registry_crosswalk,high,,аԥсшәа,Abkhazian,https://ab.wikipedia.org,https://ab.wikipedia.org/w/api.php,ab.wikipedia,abwiki,Авикипедиа,active,True,False,6636,37660,169417,25252,39,2,9,158474,1958999,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:29.833614+00:00,2026-07-18T07:58:29.833614+00:00,
pcd,pcd,pcd,,,,pcd,I,L,Picard,direct_iso_639_3,high,,Picard,Picard,https://pcd.wikipedia.org,https://pcd.wikipedia.org/w/api.php,pcd.wikipedia,pcdwiki,Wikipedia,active,True,False,6124,12190,79535,21985,27,2,51,137048,2209617,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:26.923195+00:00,2026-07-18T08:06:26.923195+00:00,
gn,gn,gn,gn,grn,grn,grn,M,L,Guarani,iso_registry_crosswalk,high,,Avañe'ẽ,Guarani,https://gn.wikipedia.org,https://gn.wikipedia.org/w/api.php,gn.wikipedia,gnwiki,Vikipetã,active,True,False,6033,14198,137770,23116,28,2,0,120055,2254645,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:59.091966+00:00,2026-07-18T08:01:59.091966+00:00,
udm,udm,udm,,udm,udm,udm,I,L,Udmurt,direct_iso_639_3,high,,удмурт,Udmurt,https://udm.wikipedia.org,https://udm.wikipedia.org/w/api.php,udm.wikipedia,udmwiki,Википедия,active,True,False,5914,20459,130019,17620,16,2,8,,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:09:09.862461+00:00,,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/udm.wikipedia/all-access/user/daily/2026061800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/udm.wikipedia/all-access/user/daily/2026061800/2026071700 | pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/udm.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/udm.wikipedia/all-access/user/daily/2025071800/2026071700
frp,frp,frp,,,,frp,I,L,Arpitan,direct_iso_639_3,high,,arpetan,Arpitan,https://frp.wikipedia.org,https://frp.wikipedia.org/w/api.php,frp.wikipedia,frpwiki,Vouiquipèdia,active,True,False,5829,18343,231368,19897,19,2,0,185335,2245093,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:30.790678+00:00,2026-07-18T08:01:30.790678+00:00,
kv,kv,kv,kv,kom,kom,kom,M,L,Komi,iso_registry_crosswalk,high,,коми,Komi,https://kv.wikipedia.org,https://kv.wikipedia.org/w/api.php,kv.wikipedia,kvwiki,Wikipedia,active,True,False,5821,20219,148834,17001,20,1,0,92299,1180858,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:20.714223+00:00,2026-07-18T08:04:20.714223+00:00,
csb,csb,csb,,csb,csb,csb,I,L,Kashubian,direct_iso_639_3,high,,kaszëbsczi,Kashubian,https://csb.wikipedia.org,https://csb.wikipedia.org/w/api.php,csb.wikipedia,csbwiki,Wikipedia,active,True,False,5689,9803,207709,19694,39,2,0,367920,1775421,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:00:13.426992+00:00,2026-07-18T08:00:13.426992+00:00,
lg,lg,lg,lg,lug,lug,lug,I,L,Ganda,iso_registry_crosswalk,high,,Luganda,Ganda,https://lg.wikipedia.org,https://lg.wikipedia.org/w/api.php,lg.wikipedia,lgwiki,Wikipedia,active,True,False,5684,11313,63445,11371,67,2,0,142304,2303685,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:47.903913+00:00,2026-07-18T08:04:47.903913+00:00,
pap,pap,pap,,pap,pap,pap,I,L,Papiamento,direct_iso_639_3,high,,Papiamentu,Papiamento,https://pap.wikipedia.org,https://pap.wikipedia.org/w/api.php,pap.wikipedia,papwiki,Wikipedia,active,True,False,5588,11425,197342,18445,26,5,0,167326,2833580,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:06:26.163019+00:00,2026-07-18T08:06:26.163019+00:00,
lo,lo,lo,lo,lao,lao,lao,I,L,Lao,iso_registry_crosswalk,high,,ລາວ,Lao,https://lo.wikipedia.org,https://lo.wikipedia.org/w/api.php,lo.wikipedia,lowiki,ວິກິພີເດຍ,active,True,False,5583,16386,129029,23382,61,3,40,199913,1991309,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:04:59.325276+00:00,2026-07-18T08:04:59.325276+00:00,
gpe,gpe,gpe,,,,gpe,I,L,Ghanaian Pidgin English,direct_iso_639_3,high,,Ghanaian Pidgin,Ghanaian Pidgin,https://gpe.wikipedia.org,https://gpe.wikipedia.org/w/api.php,gpe.wikipedia,gpewiki,Wikipedia,active,True,False,5507,27966,107428,6897,27,2,0,618425,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:02:01.810585+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/gpe.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/gpe.wikipedia/all-access/user/daily/2025071800/2026071700
mad,mad,mad,,mad,mad,mad,I,L,Madurese,direct_iso_639_3,high,,Madhurâ,Madurese,https://mad.wikipedia.org,https://mad.wikipedia.org/w/api.php,mad.wikipedia,madwiki,Wikipedia,active,True,False,5374,16003,58615,5318,46,4,0,110736,1431566,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:05:02.847493+00:00,2026-07-18T08:05:02.847493+00:00,
ay,ay,ay,ay,aym,aym,aym,M,L,Aymara,iso_registry_crosswalk,high,,Aymar aru,Aymara,https://ay.wikipedia.org,https://ay.wikipedia.org/w/api.php,ay.wikipedia,aywiki,Wikipedia,active,True,False,5286,8991,102959,19539,20,1,0,172943,1656734,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:59:05.583926+00:00,2026-07-18T07:59:05.583926+00:00,
ang,ang,ang,,ang,ang,ang,I,H,Old English (ca. 450-1100),direct_iso_639_3,high,,Ænglisc,Old English,https://ang.wikipedia.org,https://ang.wikipedia.org/w/api.php,ang.wikipedia,angwiki,Wikipǣdia,active,True,False,5229,22108,230340,139357,69,1,264,1039106,4537990,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T07:58:49.749007+00:00,2026-07-18T07:58:49.749007+00:00,
fur,fur,fur,,fur,fur,fur,I,L,Friulian,direct_iso_639_3,high,,furlan,Friulian,https://fur.wikipedia.org,https://fur.wikipedia.org/w/api.php,fur.wikipedia,furwiki,Vichipedie,active,True,False,5223,11556,183765,17022,25,2,296,275526,,2026-06-18,2026-07-17,2025-07-18,2026-07-17,,,2026-07-18T08:01:32.105919+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/fur.wikipedia/all-access/user/daily/2025071800/2026071700: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/fur.wikipedia/all-access/user/daily/2025071800/2026071700
