wikimedia_language_code,bcp47_tag,bcp47_primary_language,iso_639_1,iso_639_2_bibliographic,iso_639_2_terminologic,iso_639_3,iso_scope,iso_language_type,iso_reference_name,mapping_type,mapping_confidence,mapping_note,language_name_english,language_name_native,wikipedia_url,api_url,analytics_project,database_name,site_name,status,is_active,is_closed,article_count,total_pages,total_edits,registered_users,active_users,administrators,files_local,pageviews_30_days,pageviews_365_days,pageviews_30_start,pageviews_30_end,pageviews_365_start,pageviews_365_end,date_established,date_established_source,statistics_retrieved_at_utc,pageviews_retrieved_at_utc,connector_error
km,km,km,km,khm,khm,khm,I,L,Khmer,iso_registry_crosswalk,high,,ភាសាខ្មែរ,Khmer,https://km.wikipedia.org,https://km.wikipedia.org/w/api.php,km.wikipedia,kmwiki,វិគីភីឌា,active,True,False,12153,37350,336997,51370,125,2,808,665138,10289905,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:06:51.074493+00:00,2026-07-18T00:06:51.074493+00:00,
sn,sn,sn,sn,sna,sna,sna,I,L,Shona,iso_registry_crosswalk,high,,chiShona,Shona,https://sn.wikipedia.org,https://sn.wikipedia.org/w/api.php,sn.wikipedia,snwiki,Wikipedia,active,True,False,11716,20759,113993,20984,18,1,0,,4238545,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:23.828277+00:00,2026-07-18T00:13:23.828277+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/sn.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/sn.wikipedia/all-access/user/daily/2026061700/2026071600
lij,lij,lij,,,,lij,I,L,Ligurian,direct_iso_639_3,high,,Ligure,Ligurian,https://lij.wikipedia.org,https://lij.wikipedia.org/w/api.php,lij.wikipedia,lijwiki,Wikipedia,active,True,False,11570,28522,271502,19991,27,7,38,165225,4037767,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:46.438897+00:00,2026-07-18T00:08:46.438897+00:00,
mhr,mhr,mhr,,,,mhr,I,L,Eastern Mari,direct_iso_639_3,high,,олык марий,Eastern Mari,https://mhr.wikipedia.org,https://mhr.wikipedia.org/w/api.php,mhr.wikipedia,mhrwiki,Википедий,active,True,False,11325,31756,203155,16694,20,1,0,126546,1750045,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:13.011372+00:00,2026-07-18T00:09:13.011372+00:00,
ks,ks,ks,ks,kas,kas,kas,I,L,Kashmiri,iso_registry_crosswalk,high,,کٲشُر,Kashmiri,https://ks.wikipedia.org,https://ks.wikipedia.org/w/api.php,ks.wikipedia,kswiki,وِکیٖپیٖڈیا,active,True,False,11160,26171,144747,14342,44,2,90,163398,2051488,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:06:55.351068+00:00,2026-07-18T00:06:55.351068+00:00,
shi,shi,shi,,,,shi,I,L,Tachelhit,direct_iso_639_3,high,,Taclḥit,Tachelhit,https://shi.wikipedia.org,https://shi.wikipedia.org/w/api.php,shi.wikipedia,shiwiki,Wikipedia,active,True,False,10893,14984,78698,41936,27,3,0,167799,1917729,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:17.464736+00:00,2026-07-18T00:13:17.464736+00:00,
mni,mni,mni,,mni,mni,mni,I,L,Manipuri,direct_iso_639_3,high,,ꯃꯤꯇꯩ ꯂꯣꯟ,Manipuri,https://mni.wikipedia.org,https://mni.wikipedia.org/w/api.php,mni.wikipedia,mniwiki,ꯋꯤꯀꯤꯄꯦꯗꯤꯌꯥ,active,True,False,10547,17877,62053,48408,27,3,0,448938,2956652,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:17.239276+00:00,2026-07-18T00:09:17.239276+00:00,
hak,hak,hak,,,,hak,I,L,Hakka Chinese,direct_iso_639_3,high,,客家語 / Hak-kâ-ngî,Hakka Chinese,https://hak.wikipedia.org,https://hak.wikipedia.org/w/api.php,hak.wikipedia,hakwiki,Wikipedia,active,True,False,10443,20055,134072,37011,21,1,0,1109993,11114696,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:05:08.275775+00:00,2026-07-18T00:05:08.275775+00:00,
mrj,mrj,mrj,,,,mrj,I,L,Western Mari,direct_iso_639_3,high,,кырык мары,Western Mari,https://mrj.wikipedia.org,https://mrj.wikipedia.org/w/api.php,mrj.wikipedia,mrjwiki,Википеди,active,True,False,10430,21620,108140,12374,19,1,0,67652,990696,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:27.221599+00:00,2026-07-18T00:09:27.221599+00:00,
rue,rue,rue,,,,rue,I,L,Rusyn,direct_iso_639_3,high,,русиньскый,Rusyn,https://rue.wikipedia.org,https://rue.wikipedia.org/w/api.php,rue.wikipedia,ruewiki,Вікіпедія,active,True,False,10275,23081,166826,36213,38,1,87,203711,2206624,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:00.285346+00:00,2026-07-18T00:13:00.285346+00:00,
pam,pam,pam,,pam,pam,pam,I,L,Pampanga,direct_iso_639_3,high,,Kapampangan,Pampanga,https://pam.wikipedia.org,https://pam.wikipedia.org/w/api.php,pam.wikipedia,pamwiki,Wikipedia,active,True,False,10221,23407,311896,24935,21,2,394,,6465317,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:20.641039+00:00,2026-07-18T00:10:20.641039+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/pam.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/pam.wikipedia/all-access/user/daily/2026061700/2026071600
tly,tly,tly,,,,tly,I,L,Talysh,direct_iso_639_3,high,,tolışi,Talysh,https://tly.wikipedia.org,https://tly.wikipedia.org/w/api.php,tly.wikipedia,tlywiki,Vikipedija,active,True,False,10158,14026,125158,51927,39,2,1,,1993459,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:56.631315+00:00,2026-07-18T00:13:56.631315+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tly.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/tly.wikipedia/all-access/user/daily/2026061700/2026071600
rw,rw,rw,rw,kin,kin,kin,I,L,Kinyarwanda,iso_registry_crosswalk,high,,Ikinyarwanda,Kinyarwanda,https://rw.wikipedia.org,https://rw.wikipedia.org/w/api.php,rw.wikipedia,rwwiki,Wikipedia,active,True,False,9838,19250,133579,18444,73,1,0,943894,8401449,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:01.698041+00:00,2026-07-18T00:13:01.698041+00:00,
ug,ug,ug,ug,uig,uig,uig,I,L,Uighur,iso_registry_crosswalk,high,,ئۇيغۇرچە / Uyghurche,Uyghur,https://ug.wikipedia.org,https://ug.wikipedia.org/w/api.php,ug.wikipedia,ugwiki,Wikipedia,active,True,False,9723,17665,175399,25826,40,1,0,,1685832,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:51.797876+00:00,2026-07-18T00:14:51.797876+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ug.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ug.wikipedia/all-access/user/daily/2026061700/2026071600
roa-tara,nap-x-tara,nap,,nap,nap,nap,I,L,Neapolitan,variety_mapping,high,Tarantino is commonly treated as a Neapolitan variety; review for IDLI before treating as one-to-one.,tarandíne,Tarantino,https://roa-tara.wikipedia.org,https://roa-tara.wikipedia.org/w/api.php,roa-tara.wikipedia,roa_tarawiki,Wikipedia,active,True,False,9508,18700,151065,13412,18,3,147,109209,4431650,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:12:51.037784+00:00,2026-07-18T00:12:51.037784+00:00,
co,co,co,co,cos,cos,cos,I,L,Corsican,iso_registry_crosswalk,high,,corsu,Corsican,https://co.wikipedia.org,https://co.wikipedia.org/w/api.php,co.wikipedia,cowiki,Wikipedia,active,True,False,9243,18694,404002,27659,46,1,0,136557,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:01:53.204299+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/co.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/co.wikipedia/all-access/user/daily/2025071700/2026071600
bh,bh,bh,,,,,,,,unresolved,low,No ISO 639-3 mapping found for BCP 47 primary subtag 'bh'.,भोजपुरी,Bhojpuri,https://bh.wikipedia.org,https://bh.wikipedia.org/w/api.php,bh.wikipedia,bhwiki,विकिपीडिया,active,True,False,9126,81994,797335,40301,66,2,54,648274,5734850,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:54.795830+00:00,2026-07-17T23:58:54.795830+00:00,
nso,nso,nso,,nso,nso,nso,I,L,Pedi,direct_iso_639_3,high,,Sesotho sa Leboa,Northern Sotho,https://nso.wikipedia.org,https://nso.wikipedia.org/w/api.php,nso.wikipedia,nsowiki,Wikipedia,active,True,False,8946,11949,55198,8584,20,1,0,414332,6215680,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:05.490246+00:00,2026-07-18T00:10:05.490246+00:00,
vls,vls,vls,,,,vls,I,L,Vlaams,direct_iso_639_3,high,,West-Vlams,West Flemish,https://vls.wikipedia.org,https://vls.wikipedia.org/w/api.php,vls.wikipedia,vlswiki,Wikipedia,active,True,False,8357,23368,326666,31184,32,5,355,178893,3234186,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:17.942569+00:00,2026-07-18T00:15:17.942569+00:00,
nds-nl,nds-NL,nds,,nds,nds,nds,I,L,Low German,regional_variant,high,Dutch Low Saxon edition.,Nedersaksies,Low Saxon,https://nds-nl.wikipedia.org,https://nds-nl.wikipedia.org/w/api.php,nds-nl.wikipedia,nds_nlwiki,Wikipedia,active,True,False,8106,22030,332368,36130,33,6,561,238445,3442126,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:35.338745+00:00,2026-07-18T00:09:35.338745+00:00,
bo,bo,bo,bo,tib,bod,bod,I,L,Tibetan,iso_registry_crosswalk,high,,བོད་ཡིག,Tibetan,https://bo.wikipedia.org,https://bo.wikipedia.org/w/api.php,bo.wikipedia,bowiki,Wikipedia,active,True,False,8071,22727,161815,35510,29,2,0,201087,,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:59:14.487207+00:00,,pageviews_365: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bo.wikipedia/all-access/user/daily/2025071700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/bo.wikipedia/all-access/user/daily/2025071700/2026071600
mi,mi,mi,mi,mao,mri,mri,I,L,Maori,iso_registry_crosswalk,high,,Māori,Māori,https://mi.wikipedia.org,https://mi.wikipedia.org/w/api.php,mi.wikipedia,miwiki,Wikipedia,active,True,False,8053,15582,168004,23045,24,2,0,299222,3622737,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:13.727207+00:00,2026-07-18T00:09:13.727207+00:00,
se,se,se,se,sme,sme,sme,I,L,Northern Sami,iso_registry_crosswalk,high,,davvisámegiella,Northern Sami,https://se.wikipedia.org,https://se.wikipedia.org/w/api.php,se.wikipedia,sewiki,Wikipedia,active,True,False,7907,21145,306034,33890,20,5,0,112907,2520665,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:07.506165+00:00,2026-07-18T00:13:07.506165+00:00,
mt,mt,mt,mt,mlt,mlt,mlt,I,L,Maltese,iso_registry_crosswalk,high,,Malti,Maltese,https://mt.wikipedia.org,https://mt.wikipedia.org/w/api.php,mt.wikipedia,mtwiki,Wikipedija,active,True,False,7886,23834,330344,28183,44,4,697,152739,2759409,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:28.640878+00:00,2026-07-18T00:09:28.640878+00:00,
myv,myv,myv,,myv,myv,myv,I,L,Erzya,direct_iso_639_3,high,,эрзянь,Erzya,https://myv.wikipedia.org,https://myv.wikipedia.org/w/api.php,myv.wikipedia,myvwiki,Википедиясь,active,True,False,7873,31959,154598,15142,16,2,0,105325,1306873,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:30.875449+00:00,2026-07-18T00:09:30.875449+00:00,
sc,sc,sc,sc,srd,srd,srd,M,L,Sardinian,iso_registry_crosswalk,high,,sardu,Sardinian,https://sc.wikipedia.org,https://sc.wikipedia.org/w/api.php,sc.wikipedia,scwiki,Wikipedia,active,True,False,7825,17775,189925,29592,29,3,157,238793,3841500,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:04.513332+00:00,2026-07-18T00:13:04.513332+00:00,
mdf,mdf,mdf,,mdf,mdf,mdf,I,L,Moksha,direct_iso_639_3,high,,мокшень,Moksha,https://mdf.wikipedia.org,https://mdf.wikipedia.org/w/api.php,mdf.wikipedia,mdfwiki,Википедиесь,active,True,False,7629,24047,103542,11890,23,1,0,101642,1343111,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:11.552173+00:00,2026-07-18T00:09:11.552173+00:00,
zea,zea,zea,,,,zea,I,L,Zeeuws,direct_iso_639_3,high,,Zeêuws,Zeelandic,https://zea.wikipedia.org,https://zea.wikipedia.org/w/api.php,zea.wikipedia,zeawiki,Wikipedia,active,True,False,7401,13987,181678,16046,40,3,1,178253,3267873,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:49.540117+00:00,2026-07-18T00:15:49.540117+00:00,
kw,kw,kw,kw,cor,cor,cor,I,L,Cornish,iso_registry_crosswalk,high,,kernowek,Cornish,https://kw.wikipedia.org,https://kw.wikipedia.org/w/api.php,kw.wikipedia,kwwiki,Wikipedia,active,True,False,7237,15123,227086,18772,26,3,6,1722136,8401859,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:07:12.933898+00:00,2026-07-18T00:07:12.933898+00:00,
tk,tk,tk,tk,tuk,tuk,tuk,I,L,Turkmen,iso_registry_crosswalk,high,,Türkmençe,Turkmen,https://tk.wikipedia.org,https://tk.wikipedia.org/w/api.php,tk.wikipedia,tkwiki,Wikipediýa,active,True,False,7206,17939,269337,33960,45,2,332,218357,4496958,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:55.218502+00:00,2026-07-18T00:13:55.218502+00:00,
kab,kab,kab,,kab,kab,kab,I,L,Kabyle,direct_iso_639_3,high,,Taqbaylit,Kabyle,https://kab.wikipedia.org,https://kab.wikipedia.org/w/api.php,kab.wikipedia,kabwiki,Wikipedia,active,True,False,7147,18192,116724,16742,22,1,0,261556,3301428,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:06:29.678721+00:00,2026-07-18T00:06:29.678721+00:00,
vep,vep,vep,,,,vep,I,L,Veps,direct_iso_639_3,high,,vepsän kel’,Veps,https://vep.wikipedia.org,https://vep.wikipedia.org/w/api.php,vep.wikipedia,vepwiki,Vikipedii,active,True,False,7112,39394,188870,18444,23,1,0,118299,2484225,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:09.024693+00:00,2026-07-18T00:15:09.024693+00:00,
gv,gv,gv,gv,glv,glv,glv,I,L,Manx,iso_registry_crosswalk,high,,Gaelg,Manx,https://gv.wikipedia.org,https://gv.wikipedia.org/w/api.php,gv.wikipedia,gvwiki,Wikipedia,active,True,False,7110,47143,384194,23484,31,3,122,665216,4680339,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:04:59.745836+00:00,2026-07-18T00:04:59.745836+00:00,
vro,vro,vro,,,,vro,I,L,Võro,direct_iso_639_3,high,,võro,Võro,https://fiu-vro.wikipedia.org,https://fiu-vro.wikipedia.org/w/api.php,fiu-vro.wikipedia,fiu_vrowiki,Wikipedia,active,True,False,6909,13129,184670,16671,17,4,50,95536,1775082,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:15:26.563346+00:00,2026-07-18T00:15:26.563346+00:00,
gan,gan,gan,,,,gan,I,L,Gan Chinese,direct_iso_639_3,high,,贛語,Gan,https://gan.wikipedia.org,https://gan.wikipedia.org/w/api.php,gan.wikipedia,ganwiki,維基百科,active,True,False,6816,34493,401836,92405,40,2,40,810078,4291175,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:41.962657+00:00,2026-07-18T00:03:41.962657+00:00,
smn,smn,smn,,smn,smn,smn,I,L,Inari Sami,direct_iso_639_3,high,,anarâškielâ,Inari Sami,https://smn.wikipedia.org,https://smn.wikipedia.org/w/api.php,smn.wikipedia,smnwiki,Wikipedia,active,True,False,6717,30249,157637,7277,21,4,0,114217,2457930,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:13:23.086903+00:00,2026-07-18T00:13:23.086903+00:00,
ab,ab,ab,ab,abk,abk,abk,I,L,Abkhazian,iso_registry_crosswalk,high,,аԥсшәа,Abkhazian,https://ab.wikipedia.org,https://ab.wikipedia.org/w/api.php,ab.wikipedia,abwiki,Авикипедиа,active,True,False,6636,37660,169413,25248,39,2,9,,1961460,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:57:29.958277+00:00,2026-07-17T23:57:29.958277+00:00,pageviews_30: Request failed for https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ab.wikipedia/all-access/user/daily/2026061700/2026071600: 404 Client Error: Not Found for url: https://wikimedia.org/api/rest_v1/metrics/pageviews/aggregate/ab.wikipedia/all-access/user/daily/2026061700/2026071600
pcd,pcd,pcd,,,,pcd,I,L,Picard,direct_iso_639_3,high,,Picard,Picard,https://pcd.wikipedia.org,https://pcd.wikipedia.org/w/api.php,pcd.wikipedia,pcdwiki,Wikipedia,active,True,False,6124,12190,79535,21984,27,2,51,140675,2211104,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:29.181579+00:00,2026-07-18T00:10:29.181579+00:00,
gn,gn,gn,gn,grn,grn,grn,M,L,Guarani,iso_registry_crosswalk,high,,Avañe'ẽ,Guarani,https://gn.wikipedia.org,https://gn.wikipedia.org/w/api.php,gn.wikipedia,gnwiki,Vikipetã,active,True,False,6033,14198,137770,23115,28,2,0,125800,2257296,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:45.489445+00:00,2026-07-18T00:03:45.489445+00:00,
udm,udm,udm,,udm,udm,udm,I,L,Udmurt,direct_iso_639_3,high,,удмурт,Udmurt,https://udm.wikipedia.org,https://udm.wikipedia.org/w/api.php,udm.wikipedia,udmwiki,Википедия,active,True,False,5914,20459,130019,17620,16,2,8,105794,1354098,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:49.904899+00:00,2026-07-18T00:14:49.904899+00:00,
frp,frp,frp,,,,frp,I,L,Arpitan,direct_iso_639_3,high,,arpetan,Arpitan,https://frp.wikipedia.org,https://frp.wikipedia.org/w/api.php,frp.wikipedia,frpwiki,Vouiquipèdia,active,True,False,5829,18343,231368,19894,19,2,0,192477,2247231,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:37.739073+00:00,2026-07-18T00:03:37.739073+00:00,
kv,kv,kv,kv,kom,kom,kom,M,L,Komi,iso_registry_crosswalk,high,,коми,Komi,https://kv.wikipedia.org,https://kv.wikipedia.org/w/api.php,kv.wikipedia,kvwiki,Wikipedia,active,True,False,5821,20219,148834,17000,20,1,0,97489,1182426,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:07:12.303520+00:00,2026-07-18T00:07:12.303520+00:00,
csb,csb,csb,,csb,csb,csb,I,L,Kashubian,direct_iso_639_3,high,,kaszëbsczi,Kashubian,https://csb.wikipedia.org,https://csb.wikipedia.org/w/api.php,csb.wikipedia,csbwiki,Wikipedia,active,True,False,5689,9803,207709,19694,39,2,0,373102,1776675,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:02:10.227920+00:00,2026-07-18T00:02:10.227920+00:00,
lg,lg,lg,lg,lug,lug,lug,I,L,Ganda,iso_registry_crosswalk,high,,Luganda,Ganda,https://lg.wikipedia.org,https://lg.wikipedia.org/w/api.php,lg.wikipedia,lgwiki,Wikipedia,active,True,False,5684,11313,63436,11370,67,2,0,148477,2305463,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:43.850623+00:00,2026-07-18T00:08:43.850623+00:00,
pap,pap,pap,,pap,pap,pap,I,L,Papiamento,direct_iso_639_3,high,,Papiamentu,Papiamento,https://pap.wikipedia.org,https://pap.wikipedia.org/w/api.php,pap.wikipedia,papwiki,Wikipedia,active,True,False,5588,11425,197340,18445,26,5,0,173469,2835764,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:28.485478+00:00,2026-07-18T00:10:28.485478+00:00,
lo,lo,lo,lo,lao,lao,lao,I,L,Lao,iso_registry_crosswalk,high,,ລາວ,Lao,https://lo.wikipedia.org,https://lo.wikipedia.org/w/api.php,lo.wikipedia,lowiki,ວິກິພີເດຍ,active,True,False,5583,16385,129027,23379,61,3,40,209679,1998218,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:49.400197+00:00,2026-07-18T00:08:49.400197+00:00,
gpe,gpe,gpe,,,,gpe,I,L,Ghanaian Pidgin English,direct_iso_639_3,high,,Ghanaian Pidgin,Ghanaian Pidgin,https://gpe.wikipedia.org,https://gpe.wikipedia.org/w/api.php,gpe.wikipedia,gpewiki,Wikipedia,active,True,False,5507,27966,107424,6895,27,2,0,647903,7572169,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:55.430155+00:00,2026-07-18T00:03:55.430155+00:00,
mad,mad,mad,,mad,mad,mad,I,L,Madurese,direct_iso_639_3,high,,Madhurâ,Madurese,https://mad.wikipedia.org,https://mad.wikipedia.org/w/api.php,mad.wikipedia,madwiki,Wikipedia,active,True,False,5374,16002,58612,5317,46,4,0,114723,1432462,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:09:01.511487+00:00,2026-07-18T00:09:01.511487+00:00,
ay,ay,ay,ay,aym,aym,aym,M,L,Aymara,iso_registry_crosswalk,high,,Aymar aru,Aymara,https://ay.wikipedia.org,https://ay.wikipedia.org/w/api.php,ay.wikipedia,aywiki,Wikipedia,active,True,False,5286,8991,102959,19539,20,1,0,184181,1658356,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:58:30.674305+00:00,2026-07-17T23:58:30.674305+00:00,
ang,ang,ang,,ang,ang,ang,I,H,Old English (ca. 450-1100),direct_iso_639_3,high,,Ænglisc,Old English,https://ang.wikipedia.org,https://ang.wikipedia.org/w/api.php,ang.wikipedia,angwiki,Wikipǣdia,active,True,False,5229,22108,230336,139349,69,1,264,1064000,4540926,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-17T23:57:58.119379+00:00,2026-07-17T23:57:58.119379+00:00,
fur,fur,fur,,fur,fur,fur,I,L,Friulian,direct_iso_639_3,high,,furlan,Friulian,https://fur.wikipedia.org,https://fur.wikipedia.org/w/api.php,fur.wikipedia,furwiki,Vichipedie,active,True,False,5223,11556,183765,17021,25,2,296,290334,1971216,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:03:39.179827+00:00,2026-07-18T00:03:39.179827+00:00,
ln,ln,ln,ln,lin,lin,lin,I,L,Lingala,iso_registry_crosswalk,high,,lingála,Lingala,https://ln.wikipedia.org,https://ln.wikipedia.org/w/api.php,ln.wikipedia,lnwiki,Wikipedia,active,True,False,5215,11936,135354,15891,23,4,34,93410,1584925,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:48.651890+00:00,2026-07-18T00:08:48.651890+00:00,
tn,tn,tn,tn,tsn,tsn,tsn,I,L,Tswana,iso_registry_crosswalk,high,,Setswana,Tswana,https://tn.wikipedia.org,https://tn.wikipedia.org/w/api.php,tn.wikipedia,tnwiki,Wikipedia,active,True,False,5206,10019,52644,12855,61,1,4,364666,7554265,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:04.571973+00:00,2026-07-18T00:14:04.571973+00:00,
nrm,nrf,nrf,,,,nrf,I,L,Jèrriais,direct_iso_639_3,high,,Nouormand,Norman,https://nrm.wikipedia.org,https://nrm.wikipedia.org/w/api.php,nrm.wikipedia,nrmwiki,Wikipedia,active,True,False,5060,10695,221198,15534,10,1,0,125316,1795164,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:04.824370+00:00,2026-07-18T00:10:04.824370+00:00,
olo,olo,olo,,,,olo,I,L,Livvi,direct_iso_639_3,high,,livvinkarjala,Livvi-Karelian,https://olo.wikipedia.org,https://olo.wikipedia.org/w/api.php,olo.wikipedia,olowiki,Wikipedii,active,True,False,5017,15080,41946,8745,23,2,0,76006,1228857,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:10:16.313085+00:00,2026-07-18T00:10:16.313085+00:00,
tw,tw,tw,tw,twi,twi,twi,I,L,Twi,iso_registry_crosswalk,high,,Twi,Twi,https://tw.wikipedia.org,https://tw.wikipedia.org/w/api.php,tw.wikipedia,twwiki,Wikipedia,active,True,False,4735,8815,138128,18461,24,3,0,208514,3219258,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:40.255880+00:00,2026-07-18T00:14:40.255880+00:00,
lfn,lfn,lfn,,,,lfn,I,C,Lingua Franca Nova,direct_iso_639_3,high,,Lingua Franca Nova,Lingua Franca Nova,https://lfn.wikipedia.org,https://lfn.wikipedia.org/w/api.php,lfn.wikipedia,lfnwiki,Vicipedia,active,True,False,4663,7451,43325,17343,22,1,0,93304,2460155,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:43.043281+00:00,2026-07-18T00:08:43.043281+00:00,
lez,lez,lez,,lez,lez,lez,I,L,Lezghian,direct_iso_639_3,high,,лезги,Lezghian,https://lez.wikipedia.org,https://lez.wikipedia.org/w/api.php,lez.wikipedia,lezwiki,Википедия,active,True,False,4476,15210,98634,12988,24,3,11,91488,1098548,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:08:42.222373+00:00,2026-07-18T00:08:42.222373+00:00,
tok,tok,tok,,,,tok,I,C,Toki Pona,direct_iso_639_3,high,,toki pona,Toki Pona,https://tok.wikipedia.org,https://tok.wikipedia.org/w/api.php,tok.wikipedia,tokwiki,lipu Wikipesija,active,True,False,4459,11227,62679,5929,110,2,0,300381,6328780,2026-06-17,2026-07-16,2025-07-17,2026-07-16,,,2026-07-18T00:14:06.002865+00:00,2026-07-18T00:14:06.002865+00:00,
